,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL,Is_Toxic
206,sp_prashu__26__28,,54361853717,3/24/2025 13:49,0,Live.. 9901584966,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/483945763_1073197078158067_837069569485313906_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=CWamL-kRTqkQ7kNvgHbOtyR&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGBedE8o9KxIDeCBdVc-vdJLk6YCxxCwSdZMQIF1s5ajg&oe=67E758F0&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/sp_prashu__26__28,https://www.instagram.com/p/DHgGv-iJrdR/c/18055084160276241,yes
207,mr_lati_king,,66796357271,3/24/2025 13:53,0,Love u bacche 😂😂😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/473941276_1302233557778452_6529908042642344419_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=o4zmQn70MHwQ7kNvgGmXF6y&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFwq3fAIRYPcPam7yvRNN8KQehpn9tLuKif3E2yFuE4qA&oe=67E75343&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/mr_lati_king,https://www.instagram.com/p/DHgGv-iJrdR/c/18273917572270724,yes
208,___.vennu_.007,,54068884268,3/24/2025 13:53,0,Anduku ra babu ni reels tho chapesthunavuu,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/480736871_661703329531975_6090316678023135800_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=l448uObWqj0Q7kNvgHjM9a1&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHKntqWCvdv7pGU0S8xuMkTTUbLWGjSAHnPAjO7WZGSGA&oe=67E7552E&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/___.vennu_.007,https://www.instagram.com/p/DHgGv-iJrdR/c/17967611489739125,yes
209,sagarsagarbabu266,,40397117758,3/24/2025 13:55,0,Monalisa ❌madalisa,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/432895891_424570206634931_505133019595019539_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=6xHrcdHAtrsQ7kNvgHBWZum&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHlpRx9mDtV_Ifn0rVCHXjuS8Kno_aKgF2XST1s4OQcbQ&oe=67E75944&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/sagarsagarbabu266,https://www.instagram.com/p/DHgGv-iJrdR/c/17865012705360651,yes
210,rakesh_gella_,,63917354285,3/24/2025 13:55,0,@t_h_e_m_a_r_c_o_901 🤣🤣🤣,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/485658305_1008235221186298_5978726260200631933_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=sfskqYoDO9UQ7kNvgH656-y&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGxR_bNkSeeEnZfweTBkNePnCFRhjra2-CtOq7K8LBLXw&oe=67E74635&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/rakesh_gella_,https://www.instagram.com/p/DHgGv-iJrdR/c/18026573324387854,yes
211,tarak_krishna4,,59823507273,3/24/2025 13:57,0,Monalisa ❌pukalisa✅,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/465496509_880960207505379_5202577568532117945_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=1QPZ6pj8XG4Q7kNvgFcGazB&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHYwTiQppJlqbZuL1Q8hbQA3fraFbt285YYmeqpyLEA0Q&oe=67E756A5&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/tarak_krishna4,https://www.instagram.com/p/DHgGv-iJrdR/c/17919840135069068,yes
212,tella_stalin_,,68931796777,3/24/2025 14:01,0,Rey kutha musko ra puka,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/476181143_908226898050179_6113924694889482326_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=4ZSsTLof_isQ7kNvgH-ngqp&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGj4rJYYeHYG3MIYs8rgsQITWnx-ERKH9nNlxqt_WEj6g&oe=67E74F3C&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/tella_stalin_,https://www.instagram.com/p/DHgGv-iJrdR/c/18088294321524532,yes
213,_happiness__25_,,62956689503,3/24/2025 14:03,0,🤣🤣,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/483017469_658930376592133_4071981981516611873_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=aGebqxkCwhcQ7kNvgFgjd_q&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHOoPcLSJidNSTu4q1HU_9m97EddrD_38YPnUy_UIHa_Q&oe=67E743BE&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/_happiness__25_,https://www.instagram.com/p/DHgGv-iJrdR/c/17851317108423348,yes
214,sivasai2237,,36963545202,3/24/2025 14:09,0,🤣🤣🤣🤣🤣,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/437652835_740233518272918_276940343455686524_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=9TEJK-s7r6EQ7kNvgEarLpc&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFp6o0xgo4dHwWOPTiwATUvpJn_SdD_h0VccpHPUto4_A&oe=67E75E73&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/sivasai2237,https://www.instagram.com/p/DHgGv-iJrdR/c/18032238605330842,yes
215,venkat_chinnu3,,26737877479,3/24/2025 14:13,0,Monalisa ❌ Modda  midha Molasina monalisa ✅😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/464992397_598963699124470_820975965664256629_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=4nCy_fcI0oQQ7kNvgEi193B&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHFEKhdqomvgmgSEAOFXne3WcvJurMPKnOIikpJ1IZ1dQ&oe=67E747C2&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/venkat_chinnu3,https://www.instagram.com/p/DHgGv-iJrdR/c/18304126009233774,yes
216,mr__nani__6957,,61696035272,3/24/2025 14:18,0,షాక్ అయ్యారా Hii అండి నేను అండి మీ ఉప్పల్ బాలు 🤣🤣🤣,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/470072736_1301514504469541_2540878962045205842_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=__MjymMKoAMQ7kNvgFLJNY-&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEFNzeV3z7IkKtYtuTJzyxWhad1VJDgcUS1qhOWZME85g&oe=67E75FC9&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/mr__nani__6957,https://www.instagram.com/p/DHgGv-iJrdR/c/18060042368053974,yes
217,salamsheikh19,,55601080395,3/24/2025 14:20,0,Hii darling,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/485016130_1180539373538568_5631945851471817102_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=2JEnuITDOcgQ7kNvgELZvNC&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFf7OeJgiyxPC9t3XPodjnsJu4vvhSJtWpy40n_KnFjhQ&oe=67E746CB&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/salamsheikh19,https://www.instagram.com/p/DHgGv-iJrdR/c/17861010669307744,yes
218,lekshmiffjvc,,52671826270,3/24/2025 14:22,0,రేయ్ చెత్త నా కొడకా ఇప్పుడు వచ్చే వీడియోలో చూడలేకపోతున్నాను నీ వీడియోలు ఏందిరా నీయమ్మ కొత్త వీడియోలు పెడుతుండగా,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/448166562_752047336848054_6898750178990429982_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=7NT6AHCBUGMQ7kNvgEpj9iw&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGmlkS3D0kri8gyPoMSKhumQR1uFba8fS0k4OC2z7M0oA&oe=67E762A5&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/lekshmiffjvc,https://www.instagram.com/p/DHgGv-iJrdR/c/18070280986896788,yes
219,arunapandya.j,,47219925808,3/24/2025 14:26,0,మోనాలిసా ❌ మోనార్క్ ✅😂😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/448360368_7946548708772320_3613571874558376736_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=tYRnzyxobOUQ7kNvgG4GACR&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFhVahu_ZrYE0ZLhtHdDI6rZUCQ8XcPn0A3CiZ2q46vIQ&oe=67E763F6&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/arunapandya.j,https://www.instagram.com/p/DHgGv-iJrdR/c/18324936598166723,yes
220,alladimani6gmail.com1,,71887195395,3/24/2025 14:29,0,🤣🤣😢,no,https://instagram.fphb1-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fphb1-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QGpCFIoCQIZ9x2D0erl0uCdK8oEUXBNleKHnLn68o_3Bp8ek2_UzyMaqXFmK0YHx3T4cRH2GOZT7YwA4MtIHy_S&_nc_ohc=atf3_6cl7W8Q7kNvgG_IN7o&_nc_gid=ckYbYGOBkkvUcF-XWB3TZw&edm=AA0lj5EBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYEaf_oaDjTA--EHxfuqFcCSI2pw4iBWSpBggIp85CEAbg&oe=67E76368&_nc_sid=0a490e,1.83E+16,https://www.instagram.com/alladimani6gmail.com1,https://www.instagram.com/p/DHgGv-iJrdR/c/18325183201162279,yes
221,toxic__taki1920,,66330406586,3/24/2025 14:29,0,నిన్ను వీళ్లు అందురు దెందంలో తప్పు లేదు రా ✅,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/472503001_521699364214035_6147517286786104573_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=Fwy6XKxC0pIQ7kNvgEsAkBX&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYElTJMeP8rJdgPOeREHyuWwkHFy8q46s93lEX37gBKYFg&oe=67E75128&_nc_sid=0985b0,1.84E+16,https://www.instagram.com/toxic__taki1920,https://www.instagram.com/p/DHgGv-iJrdR/c/18362756896120299,yes
222,bala_sruthi691,,72983665183,3/24/2025 14:30,0,@mr__nani__6957 vammo🤣,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/483450938_1086535710157255_2417729180777702277_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=x54sskRmnyIQ7kNvgFVhgj0&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFLs6-9HeqvupU2t18r04lLOW6cyC3VWKeeQX-bHcgfMg&oe=67E74401&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/bala_sruthi691,https://www.instagram.com/p/DHgGv-iJrdR/c/17959288508913017,yes
223,kanna_potti_7816,,70568358737,3/24/2025 14:31,0,ముందు మాట్లాడటం నేర్చుకోరా జమ్మూంగా,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/470986313_446045788556203_4084003922918989386_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=rjwi2uocWL0Q7kNvgEh4ucU&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGYCtjNdL4lclJuTDQOjbjTePC3TIgs2mS-1V3BeUe0YA&oe=67E74B49&_nc_sid=0985b0,1.84E+16,https://www.instagram.com/kanna_potti_7816,https://www.instagram.com/p/DHgGv-iJrdR/c/18404707915099258,yes
224,evil_devil_die_for_dark_world,,44216021692,3/24/2025 14:32,0,Puku yam kadu,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/484294247_1284475056726709_4121729644102157786_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=JCzyp8Nc_lUQ7kNvgH5XQ38&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEe3wzkxJ2CgAQ-B4tv0bZ-lCH7ww2639K0Ki-3qLjt_A&oe=67E75119&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/evil_devil_die_for_dark_world,https://www.instagram.com/p/DHgGv-iJrdR/c/18287735374300457,yes
225,mr___killer____999,,68955560448,3/24/2025 14:32,0,Nee moham lo na madda nuv monalisa va nee kutta lo kukka sulli petta😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/485218216_1630237777858245_4575654181097478407_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGawB2t9uWfcNRkAJ_KOWbSElpSODuU6865QOQrbBMygqmY2Ge1jU_PXkTcK-kGB68&_nc_ohc=tNq3_ribCWUQ7kNvgEiVaPJ&_nc_gid=o12TaW-ZMiNO9GE2UO4XgA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFRYYbMLXGCHuPU62s--qp7SPXUWjM943ZARGONwpRIpQ&oe=67E772E4&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/mr___killer____999,https://www.instagram.com/p/DHgGv-iJrdR/c/18026473742389596,yes
226,__pj_paparao__,,12753878124,3/24/2025 14:36,0,Mental hospital ki vellu,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/118804300_618988905657413_9208385908260929413_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=WWdbvTo2U2sQ7kNvgEtcSWD&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHuhmW0KStm5mpGO6mxlqe5M7Zvq33XKQv5X0S0bMPRJg&oe=67E73FED&_nc_sid=0985b0,1.78E+16,https://www.instagram.com/__pj_paparao__,https://www.instagram.com/p/DHgGv-iJrdR/c/17848476438405847,yes
227,brahmaiah__i_con_star,,52687970412,3/24/2025 14:40,0,Madakudu,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/473713878_1666658667533290_789316975460268137_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=a6IMkHjB4jEQ7kNvgH8ouUs&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEKm1H_WwOYnV8JGQBYNeVyy313YwbLmt0kdXS_nBT9_A&oe=67E7663E&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/brahmaiah__i_con_star,https://www.instagram.com/p/DHgGv-iJrdR/c/18055951922126913,yes
228,srikanth_gang_star,,50672052349,3/24/2025 14:44,0,Monalisa gudha naku poyi,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/480678176_935317335254506_217407283365825336_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=aKUiYPjfGLwQ7kNvgF3x3ac&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGqbtKy8M1HurDNXNpR51SZsyDboQi5jpsfbZu6YlVPCw&oe=67E74E47&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/srikanth_gang_star,https://www.instagram.com/p/DHgGv-iJrdR/c/17947314233823286,yes
229,turtle.42040,,67953754787,3/24/2025 14:51,0,🤣🤦🏻‍♀️,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/476132961_2027120257809089_6771518398035099656_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=5ADNFawre2AQ7kNvgHjvyl3&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFghiBdvShkiXXTJBEOYXNcSPDqi3RZ6zhO2SPit0f9fw&oe=67E75634&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/turtle.42040,https://www.instagram.com/p/DHgGv-iJrdR/c/18003506663582101,yes
230,jaladi_divya_vaani,,50936989045,3/24/2025 14:52,0,ఒరెయ్ అనాలో ఒసేయ్ అనాలో తెలియటంలేదు కానీ ఇన్స్ట ఓపెన్ చేస్తే ని విడియోలు చూడలేకపోతున్నాం ను ఛావ్ రా (ఒసేయ్),no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/449618189_1014692753668421_859706973180625152_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=klLZpFuj4s0Q7kNvgG_I4Rq&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGcjDA1iwMAt3poYLwPiY-B1sjHiGdP9pKLlBCduSZo9g&oe=67E750B8&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/jaladi_divya_vaani,https://www.instagram.com/p/DHgGv-iJrdR/c/18050867891190738,yes
231,soban.babu.9391235230,,45240227315,3/24/2025 14:57,0,దరిద్రం నాయాల అది కొజ్జా కి మొగునికి తేడాగా ఉన్నావ్ కదరా ఇంకోసారి ముద్దులు ఇచ్చావ్ అనుకో నువ్వు పంతారా పిల్ల పూకా,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/465830572_869400831662242_2064830810493631138_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=5D_2lQY6_GcQ7kNvgF4wcCP&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHGX6R55T2wQTh34cDUeKfkZSvO-FpX45Geh5dKpOe1dA&oe=67E75677&_nc_sid=0985b0,1.85E+16,https://www.instagram.com/soban.babu.9391235230,https://www.instagram.com/p/DHgGv-iJrdR/c/18490826794038041,yes
232,mohammadrafi4423,,32286643848,3/24/2025 15:02,0,నువు బాయ్ or girl na brother and sister.....Frist మీసం తీసాయే,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/474565204_3526598557485096_9016613112317100112_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=3hpIuMGFW3MQ7kNvgH9zLot&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEQpWChnTbwpM8DgmMOd6BxTsnjmBZ0zOp8n-mB-zfU4w&oe=67E74B74&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/mohammadrafi4423,https://www.instagram.com/p/DHgGv-iJrdR/c/17966431139854676,yes
233,______call___me____47897,,70253284392,3/24/2025 15:04,0,నీ దగ్గరగా ఉంటే కాల్ తో తన్నేస్తా,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/485460509_1485143052450426_6821486648129106785_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=NRVZpo2rNcIQ7kNvgGo_ij9&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYESahIZk2445m4Ea0NuR7apxfggUOcTIKmKVr59rg68WQ&oe=67E75BB1&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/______call___me____47897,https://www.instagram.com/p/DHgGv-iJrdR/c/18065165992949056,yes
234,basheer_physio_life_style_8888,,56790394439,3/24/2025 15:09,0,Point 5,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/393213558_342801571467841_5409641040416357676_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=TL2y1z92-LAQ7kNvgFFAqSi&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFLXM6f56YlNHtG6H8lxccyTLW0HTlrfN_fhCsHQIcVmA&oe=67E75E24&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/basheer_physio_life_style_8888,https://www.instagram.com/p/DHgGv-iJrdR/c/18272142904249229,yes
